id;default;legal_form;zip_code;sector;year_inc;count_emp;type_pl;sales;gross_performance;gross_profit;earn_from_op;fin_result;oth_interest_inc;oth_interest_exp;result_from_ord_bus;total_result;annual_profit;total_assets;total_liabilities_st;total_liabilities_mt;total_liabilities_lt;bank_liabilities_st;bank_liabilities_mt;bank_liabilities_lt;trade_payables_st;trade_payables_mt;trade_payables_lt;bonds_payables_st;bonds_payables_mt;bonds_payables_lt;total_equity;current_assets;monetary_current_assets;cash;trade_receivables_st;trade_receivables_lt;cf_operating;cf_investment;cf_financing
C_799;0;GmbH;45355;46190;2001;11.0;GKV;10078271.55;10260045.48;2934224.05;354237.29;-263903.39;1867.15;265770.54;90333.9;89333.9;45821.29;8854661.34;2197698.58;2605031.45;2980185.52;743293.44;2605031.45;2980185.52;608066.23;;;;;;1071745.79;6979531.84;921534.44;118202.56;668263.59;;377630.55;-741692.11;276823.48
C_817;0;GmbH & Co. KG;45307;68101;2007;;GKV;1152000.9;1152000.9;1152100.9;588657.73;-376068.41;35.0;376103.41;212589.32;212589.32;143481.12;12120350.96;5772067.49;4887995.56;0.0;1032964.23;;;;;;;;;1460287.91;10614.01;0.0;;;;499978.9;-920299.12;261099.26
C_360;0;GmbH;56727;43911;1959;;GKV;3618851.43;3838134.47;3469199.97;-22573.24;22573.24;6295.69;11011.08;-2.9100000000000002e-11;7.28e-12;-2.9100000000000002e-11;2916945.96;1985047.96;0.0;231898.0;;;;8639.94;;;;;;700000.0;2916945.96;1299546.59;233504.0;136775.96;;-805612.92;0.0;0.0
C_315;0;GmbH;50321;24510;1927;1539.0;GKV;314415.48;314415.48;314415.68;222936.38;-10749.73;1260.75;12010.48;212186.65;212186.65;186346.15;1842779.59;1641440.3;28379.29;0.0;16000.0;28379.29;;;;;;;;172960.0;84727.1;78268.68;78268.68;;;366170.37;0.0;-356493.91
C_757;0;GmbH & Co. KG;50679;60200;1994;112.0;GKV;408279.75;459031.75;215601.8;-32537.42;-9660.57;74.0;9734.57;-42197.99;-42197.99;-36038.41;313305.85;129707.77;1211.62;150000.0;29899.49;1211.62;150000.0;32127.19;;;;;;32386.46;132557.85;45949.17;8285.33;;;-79099.33;-56805.02;149396.11
C_249;0;GmbH;51105;52291;2004;;GKV;2161880.18;2078270.18;2115339.3;289488.81;-51381.99;1746.4;53128.39;238106.82;238106.82;156449.63;7662159.26;809362.17;0.0;228668.0;;;;;;;;;;6624129.09;371225.05;23618.75;23618.75;;;1242338.13;-15836.6;0.0
C_000;0;AG;50354;46722;1990;28.0;GKV;975729.88;975729.88;853287.06;44380.91;-50109.83;56.17;50166.0;-5728.92;-5728.92;-5728.92;1540276.33;1540276.33;0.0;0.0;;;;;;;;;;2.33e-10;170094.14;169568.58;72913.04;;;61298.81;-9556.88;5671.56
C_653;0;AG;50858;66220;2007;3.0;GKV;167317405.8;170219437.1;58916485.05;17332511.2;-1501289.71;154146.57;1951461.79;15831221.49;15831221.49;14224068.56;153908584.5;53091092.7;21750722.96;18436000.0;2955000.0;21598722.96;17024000.0;12608310.05;;;;;;56803667.81;47560213.44;44920393.35;15958635.13;21883503.12;;33852280.59;-13279062.91;-568728.79
C_343;0;GmbH;50226;71122;2007;;GKV;762849.28;762849.28;611710.17;95895.5;-2922.21;1401.92;4324.13;92973.29;92973.29;63454.62;471410.88;145658.62;0.0;0.0;92789.14;;;163.38;;;;;;325752.26;255243.25;80804.79;76133.25;;139733.21;77234.44;-37017.5;-6350.58
C_605;0;GmbH;50996;56103;2008;;GKV;150213.41;150213.41;75859.03;11969.16;-10880.31;;10880.31;1088.85;788.85;788.85;214756.69;27769.99;186986.7;0.0;12302.16;;;3806.21;;;;;;;46176.6;591.94;591.94;;;39894.99;-23548.04;-16243.65
C_295;0;GmbH;47800;69200;1978;90.0;GKV;3164346.67;3164346.67;2888012.22;283514.72;-10.52;;10.52;283504.2;283504.2;283504.2;1828893.77;321461.2;0.0;0.0;;;;;;;;;;1507432.57;1812792.77;538556.26;494309.83;;;6727.69;-12878.18;4.66e-10
C_114;0;GmbH & Co. KG;47441;68101;1972;;GKV;74760.0;74760.0;75360.75;57444.21;-21847.42;772.31;22619.73;35596.79;35596.79;32688.03;531386.74;531386.74;0.0;0.0;;;;;;;;;;;222654.57;2028.21;2028.21;;;33006.41;0.0;-23520.39
C_147;0;GmbH;47804;70109;2002;;GKV;90164000.0;91575000.0;52253000.0;5541000.0;-7008000.0;33000.0;1410000.0;-1467000.0;-1623000.0;-1562000.0;47219000.0;16381000.0;0.0;15729000.0;;;;2600000.0;;;;;;13698000.0;30256000.0;17949000.0;14000.0;7843000.0;;4842000.0;-1880000.0;-3000000.0
C_182;0;GmbH & Co. KG;47877;56290;1994;;GKV;112565166.7;116459259.9;64362837.52;17021861.51;-6977741.95;28114.44;11290581.31;10044119.56;8963883.56;5958761.39;601759453.7;40558830.66;72808274.53;310555203.7;21440255.23;72545771.87;285387835.7;12120810.73;65588.5;;;;;146622670.2;42952267.92;10790610.82;6106638.57;1460025.25;100000.0;31765644.36;-36684241.06;31322307.82
C_738;0;GmbH & Co. KG;47906;68202;2005;;GKV;17689712.39;17689712.39;11850538.57;-31036.49;-165982.44;74.58;166057.02;-197018.93;-197018.93;5.820000000000001e-10;6182739.91;5170597.83;0.0;0.0;;;;148813.08;;;;;;1012142.08;2634898.27;2432276.74;2433.8;1988505.31;;-357861.42;-1105032.11;1462069.15
C_269;1;GmbH;41844;41101;2010;;GKV;928117.18;936852.18;880243.48;9583.8;-9226.53;;9226.53;357.27;357.27;357.27;432101.55;370643.78;0.0;0.0;232221.86;;;68804.63;;;;;;61457.77;194959.95;50436.76;22589.38;;;89235.23;-64168.35;-1.67e-10
C_627;1;GmbH & Co. KG;45468;68320;1974;;GKV;287986.32;287986.32;255316.32;7362.41;;;;7362.41;7362.41;6492.02;128939.44;12717.29;0.0;1600.0;;;;;;;;;;114622.15;102652.78;45158.11;44191.11;;;39709.68;-1658.83;0.0
C_253;0;GmbH;46047;25610;1995;83.0;GKV;60106314.24;60656445.86;23598475.67;7037531.19;-1779954.24;49740.82;375889.73;5257576.95;5257576.95;1.01e-08;61921015.04;17082240.77;1604573.37;8368479.81;427084.59;1164417.47;6859940.54;2465233.42;;;;;;27273016.88;14055488.32;12046490.88;1590437.84;7846465.37;;8906916.81;-3751665.05;-4411069.13
C_101;0;GmbH;45479;82920;1997;8.0;GKV;1386968.92;1386968.92;454638.22;36595.39;4.32;4.32;;36599.71;36599.71;36599.71;643354.04;22121.63;0.0;0.0;;;;10644.72;;;;;;621232.41;267259.04;164822.15;69127.76;;;6106.23;-4065.65;-1.1599999999999999e-10
C_830;0;GmbH;82110;68201;2009;;GKV;125250000.0;125250000.0;19301000.0;-143000.0;-1041000.0;16000.0;1057000.0;-1184000.0;-1184000.0;0.0;29368000.0;18881000.0;0.0;10387000.0;;;;7140000.0;;;;;;100000.0;22143000.0;11726000.0;336000.0;10282000.0;;10985000.0;-1526000.0;-9255000.0
C_267;0;GmbH;56218;79110;1982;34.0;GKV;74040371.87;76334166.42;33382909.93;3048555.61;-377951.49;284787.09;1073118.69;2670604.12;2670604.12;2021047.42;58432432.34;6158050.94;25578324.1;0.0;1666161.99;;;;;;;;;26247215.51;45747889.11;33273251.03;132312.2;19294588.4;;4981154.29;-771582.97;764946.1
C_013;0;Genossenschaft;56626;68320;1919;14.0;GKV;54203077.77;53263669.77;19909092.05;5321354.8;-468862.74;24851.7;493714.44;4852492.06;4852492.06;3330278.33;28946450.37;15091886.2;3387349.99;2901674.0;7276120.0;2837350.0;2351674.0;4070804.28;;;;;;7812440.18;20614244.68;10489568.26;1208044.33;8584287.2;;1116496.03;-908370.73;-1441245.0
C_275;0;Einzelfirma;56581;43220;2010;;GKV;624429378.9;632991316.8;256029450.0;17978538.36;5329757.33;;;23308295.69;23308295.69;18549093.6;381933689.4;145263824.9;62669989.5;73983855.0;33406625.1;62669989.5;39827830.0;21083800.14;;;;;;100016020.0;274879007.0;72355676.28;503632.04;;;6391169.07;-39615901.09;30023829.02
C_951;0;GmbH;42477;22210;1992;;GKV;32543378.89;32543378.89;1733311.75;680272.17;-60926.92;559.55;61486.47;619345.25;619345.25;447160.21;5712347.39;2950794.44;0.0;0.0;;;;155968.42;;;;;;2761552.95;5712347.39;5682915.35;109157.1;;;-102922.37;0.0;-9.31e-10
C_488;0;GmbH;42477;82999;1994;;GKV;167800.04;167800.04;171012.01;-72.9;;;;-72.9;-72.9;-72.9;46879.21;31547.89;0.0;0.0;;;;;;;;;;15331.32;46229.21;46229.21;;;;-3.18e-12;0.0;3.64e-12
C_711;0;GmbH & Co. KG;42651;32501;1857;63.0;GKV;2713538.03;2713538.03;1632866.48;179093.31;-20442.57;2503.26;22945.83;158650.74;110786.74;96880.05;980425.47;263934.01;0.0;386361.0;;;;;;;;;;330130.46;625173.8;462636.78;66853.99;281981.84;;133580.07;-56354.44;3.78e-10
C_610;0;GmbH;51373;95290;1979;;GKV;27081000.0;27278000.0;8093000.0;2002000.0;-54000.0;4000.0;58000.0;1948000.0;1948000.0;0.0;13780000.0;4551000.0;0.0;538000.0;;;;;;;;;;8691000.0;12170000.0;6770000.0;4268000.0;;;2836000.0;-763000.0;-499000.0
C_684;0;GmbH;51399;56302;1998;;GKV;3654157.03;3665536.48;3197761.47;-244251.61;449004.11;44549.51;1729459.18;204752.5;204752.5;128426.1;109209259.2;45971026.46;5547000.0;11342800.13;30476000.0;2277000.0;5116563.45;550295.73;;;;;;29752721.95;21590830.38;12912799.16;3337253.9;3519208.69;301000.0;26510331.31;-26720713.26;1887351.43
C_680;0;GmbH;42699;46693;1998;;GKV;2800704.53;2825657.18;1110509.15;87247.26;-79309.87;654.23;80751.75;7937.39;7937.39;-1708.21;2198108.75;564281.6;432933.28;620019.9;82074.07;432933.28;476646.35;339762.37;;;;;;580873.97;1218195.78;556940.64;86242.61;317872.83;;404514.16;-421943.94;254325.6
C_765;0;GmbH;40764;25993;1998;590.0;GKV;11083886.95;11083886.95;10141169.7;144897.48;-13427.24;833.57;14260.81;131470.24;131470.24;87600.23;6887439.77;6223364.32;0.0;0.0;;;;156168.7;;;;;;664075.45;1079215.71;643983.3;84613.09;608.8;;99407.79;-107694.85;-35828.71
C_417;0;GmbH;51371;26510;1998;;GKV;513080.97;513080.97;512403.52;15091.84;-16305.73;144.0;16449.73;-1213.89;-1213.89;-4929.89;426519.43;252025.16;174494.27;0.0;171797.8;174494.27;;41678.86;;;;;;3.64e-12;135784.32;135784.32;893.06;108895.31;;-13043.7;-23880.0;-8526.21
C_463;0;GmbH;42781;28220;2007;;GKV;801938.9;801938.9;477613.77;-135526.99;-13881.27;1778.82;15660.09;-149408.26;-149408.26;-149177.29;679441.14;208838.74;470602.4;0.0;20890.54;;;61951.53;;;;;;0.0;266539.68;100347.74;5075.22;7047.18;;-33243.09;-16273.34;-2.9100000000000002e-11
C_210;0;GmbH;40764;70220;2004;;GKV;4152000.0;4152000.0;4298710.31;477417.24;-677889.44;7375.3;685264.74;-200472.2;-200472.2;-343369.2;45120133.37;13345778.13;10657000.0;168000.0;1650630.01;1445000.0;;2920257.72;2314000.0;;;;;20949355.24;1277175.21;242938.75;241581.31;;;9205770.76;-14822455.54;5302329.18
C_648;0;GmbH;54311;96021;1989;445.0;GKV;1536061.43;1606061.43;780828.57;129735.47;-9527.22;;9527.22;120208.25;122798.42;74446.31;593099.93;412925.82;100643.61;0.0;;;;289945.95;;;;;;79530.5;542379.16;397223.0;150461.16;;;126088.48;-46279.33;99962.68
C_416;0;GmbH;46485;41201;2007;;GKV;858995.18;858995.18;564152.67;153417.99;-13492.9;659.44;14152.34;139925.09;139925.09;97991.62;392541.38;106580.62;182350.53;0.0;36198.06;;;34722.2;;;;;;103610.23;274662.75;33699.93;27231.73;;;-7621.69;-6728.18;10863.54
C_123;0;GmbH;55481;52291;1989;7.0;GKV;24757382.79;24956429.37;9759463.86;2623081.04;452112.75;9953.68;19433.64;3075193.79;3075193.79;-1.8e-09;8862411.8;6074783.22;212812.875;0.0;31697.92;;;731708.11;;;;;;2570568.87;7983799.99;5894210.93;3478332.25;1356082.31;;4077422.14;-237585.86;-2145503.37
C_363;0;GmbH;63322;28000;1979;206.0;GKV;293847.39;293847.39;293847.39;88230.14;-28177.0;;28177.0;60053.14;60053.14;49496.58;1566151.01;799126.76;0.0;0.0;25.19;;;12490.48;;;;;;767024.25;132792.07;132792.07;330.44;;;-2855.44;0.0;3200.0
C_474;1;GmbH & Co. KG;64646;45100;2008;;GKV;674599.5;674599.5;550902.88;10150.86;457.02;1460.88;1003.86;10607.88;10607.88;7230.88;152097.55;82150.71;4889.94;0.0;19058.75;4889.94;;15940.46;;;;;;65056.9;118080.55;92433.19;25866.13;;;41446.47;-39380.37;3644.71
C_735;0;GmbH & Co. KG;60487;52100;1893;53.0;GKV;13603.15;13603.15;156484.31;10987.71;-73734.92;24.96;73759.88;-62747.21;-62747.21;-67761.12;2513666.57;2481396.14;0.0;0.0;;;;;;;;;;32270.43;278767.57;49225.76;44298.1;;;173366.14;-158163.0;-2086310.73
C_499;0;GmbH;60433;81301;1910;;GKV;3953985.13;3953985.13;2671150.51;383466.88;-120104.9;1443.47;121548.37;263361.98;263361.98;159655.31;3743755.79;613542.18;2101900.0;0.0;119587.96;2071000.0;;399041.2;;;;;;463891.61;661277.79;590396.2;80995.63;;;691025.51;-1023458.21;2111067.68
C_273;0;GmbH;60327;70210;1987;48.0;GKV;4085417.94;4085417.94;2144346.94;-1028209.6;936.49;7027.23;6090.74;-1027273.11;-1027273.11;-4.66e-10;1125732.27;1025732.27;0.0;0.0;;;;2356.98;;;;;;100000.0;1125732.27;75158.8;14786.05;60372.75;;-689473.07;0.0;693604.56
C_053;0;GmbH;60528;79000;1999;64.0;GKV;6535207.99;7245126.46;1825035.1;349141.67;1523.17;17564.46;16041.29;350664.84;319226.75;223431.09;4162651.78;2402620.39;0.0;75563.75;;;;432380.24;;;;;;1684467.64;3924728.72;3838484.01;1982395.74;;;787549.66;-105840.41;-14954.09
C_187;0;GmbH;60314;81210;2003;;GKV;245.4;245.4;245.4;-17633.67;15964.94;15970.37;5.43;-1668.73;-1668.73;-1668.73;3957.45;3957.45;0.0;0.0;;;;;;;;;;1.46e-11;3957.45;3635.87;3635.87;;;-1429.34;0.0;984.54
C_345;0;GmbH;60487;46750;2005;59.0;GKV;31137346.41;31104591.42;16065886.56;1546495.45;-499872.79;58123.08;557995.87;1046622.66;1031205.66;862043.95;15978787.81;16510727.24;0.0;872815.0;2850940.12;;;1083106.67;;;;;;7190319.84;13848703.08;5072672.31;130.97;;;1290402.2;-590131.57;265000.0
C_305;0;GmbH;60389;55101;2005;60.0;GKV;245421124.6;245840396.2;120787369.5;11531147.28;-3304726.75;17032.59;3534359.27;8226420.53;8226420.53;-386142.49;125716297.6;27550048.62;7215615.0;16317446.97;1574434.0;1215615.0;;6565114.25;;;;;;74633187.05;84058268.04;56085910.27;18096145.49;7230200.75;;-1027785.03;-6835780.97;-4182199.88
C_503;0;GmbH;60486;68321;1985;228.0;GKV;1682419.16;1682419.16;1682732.38;1252285.28;-1370526.07;44.7;1370570.77;-118240.79;-118240.79;-145848.78;18206931.66;18206931.66;0.0;0.0;;;;;;;;;;;56872.25;56872.25;46848.09;;;70217.55;-357.0;64988.21
C_224;0;GmbH & Co. KG;36043;47523;2004;91.0;GKV;94976463.35;94976463.35;42308044.5;11101543.29;1330144.13;59917.54;318490.37;12431687.42;12398716.42;8648806.56;38703744.63;20970303.43;0.0;3069262.0;;;;2798646.05;;;;;;14632750.94;17127742.52;14225591.93;8050168.28;3867232.8;;9444193.87;-334783.37;-6739149.33
C_265;0;GmbH & Co. KG;35394;49410;1904;;GKV;3650696.61;3650696.61;2895259.5;666623.83;4729.65;4896.65;167.0;671353.48;671353.48;464496.72;2217174.39;390622.3;0.0;0.0;;;;83356.28;;;;;;1826552.09;2086038.01;1777805.96;1229455.09;;;329117.6;-68076.54;-104021.2
C_089;0;GmbH;35685;47410;1999;;GKV;35436025.92;35409683.75;20177562.65;901750.15;384927.9;22562.04;143364.6;1286678.05;1186678.05;987457.39;19806208.12;7780512.15;250000.0;3893659.0;250000.0;250000.0;;;;;;;;7882036.97;10352371.63;5405080.95;19381.95;1993088.72;;1829595.55;-2634914.66;539213.14
C_740;0;GmbH;35398;86909;2008;;GKV;14432103.0;14432103.0;16285266.0;1260084.0;22324490.0;;834058.0;23584574.0;27888611.0;0.0;90550482.0;39117809.0;0.0;6664805.0;;;;259715.0;;;;;;44767868.0;17861304.0;17890265.0;449.0;20962.0;;25376117.0;-4535387.0;-21823486.0
C_745;0;GmbH;63607;45100;1999;165.0;GKV;2668766.34;2675753.9;1690698.51;331197.42;-29592.12;351.33;29943.45;301605.3;301605.3;213311.55;2320944.35;683840.31;275000.0;0.0;;;;;;;;;;1362104.04;2236396.08;642664.06;474761.93;117594.32;;261551.88;-12416.84;-337500.0
C_138;0;GmbH;36251;41201;1925;92.0;GKV;19511710.27;19625900.32;8992409.45;243193.31;-364596.21;1186.6;458723.7;-121402.9;-125485.9;-3.11e-09;8288188.66;6220176.97;245369.21;1720955.0;879000.0;89805.89;1465000.0;393545.06;;;;;;101687.48;3069370.17;695898.72;6663.4;;;389238.43;-747696.65;1078847.6
C_950;0;GmbH;34626;47410;1999;;GKV;26865067.92;27127919.47;10489111.34;1318151.57;-152169.45;19586.06;171755.51;1165982.12;1165982.12;786433.93;4102815.34;2022737.7;183965.7;46515.97;122012.04;183965.7;;737183.13;;;;;;1849595.97;2568360.65;297538.68;145460.84;;;813195.24;-369903.09;-90317.75
C_117;0;GmbH;34127;28410;2004;;GKV;3191090.5;1230372.37;1251325.07;119806.98;339234.57;113517.68;992234.8;459041.55;459041.55;430014.09;45607169.15;9676623.7;7875433.69;7716200.0;1019500.0;7875433.69;7716200.0;15734.03;;;;;;20338911.76;21509549.75;7267422.2;2904490.74;14429.32;;-656627.94;917409.7;782837.16
C_046;0;GmbH;34549;82999;2010;95.0;GKV;30411359.49;30411359.49;3222033.82;1651863.14;9643.51;11013.51;1370.0;1661506.65;1661506.65;1181048.03;10996803.49;5504652.66;0.0;0.0;;;;1803045.93;;;;;;5492150.83;10976337.49;10967596.12;5731501.95;5235778.17;;356029.99;-4390.0;-500000.0
C_303;0;GmbH & Co. KG;55129;68200;1998;;GKV;134630325.2;142998100.2;58949132.22;5129159.16;-713136.12;51367.55;1366388.73;4416023.04;4416023.04;2618700.0;84680724.71;37351636.17;13967500.0;1159373.94;20180000.08;13967500.0;1050000.0;9343878.74;;;;;;31626614.6;57200992.23;31820108.92;4335784.07;;;13332927.18;-7856446.15;3179526.75
C_376;0;GmbH;55129;68310;1997;;GKV;31152503.94;31152503.94;1573720.37;-519466.39;-131917.66;21935.97;153853.63;-651384.05;-651384.05;-543585.09;3107908.24;1418024.82;0.0;0.0;;;;167190.82;;;;;;1689883.42;3065492.53;2134198.7;1354586.62;438588.78;;1340853.59;108.0;-4.66e-10
C_761;0;GmbH & Co. KG;55129;68320;2003;;GKV;1266415.0;1266415.0;1285098.06;31698.71;-13353.74;619.0;13972.74;18344.97;18344.97;18344.97;806817.12;488020.41;309601.51;0.0;180761.65;309601.51;;5351.5;;;;;;9195.2;198226.12;103571.45;103571.45;;;401849.3;-163789.91;-166068.25
C_285;1;GmbH;65428;86909;2003;1228.0;GKV;21210208.12;21210208.12;14688250.75;1822297.42;-8216.09;249982.1;258198.19;1814081.33;1814081.33;1798612.01;37330869.72;25688911.66;0.0;4673908.0;;;;2664761.74;;;;;;6968050.06;35337580.03;19500129.15;1023379.52;1704503.8;;3568341.91;-1746812.88;-1404000.0
C_902;0;GmbH & Co. KG;63179;47430;1966;;GKV;11217436.64;11712565.64;2717560.93;146096.83;1215.61;1241.71;26.1;147312.44;147312.44;4.44e-10;3338993.93;3127198.92;0.0;0.0;;;;405634.9;;;;;;211795.01;3216943.93;2152580.83;227793.64;;;-734048.23;-62084.62;1014275.41
C_590;1;GmbH;63303;46903;1987;;GKV;24583928.22;45699491.37;12660449.82;-398743.45;630017.9;778.45;691460.4;231274.45;231274.45;204936.8;23138771.79;20959471.85;2177254.75;0.0;10157000.0;2177254.75;;5149490.5;;;;;;2045.19;14990331.86;3204476.58;395107.96;2440171.49;;-2548373.7;-359334.37;33704.03
C_007;0;GmbH;63075;62000;2000;12.0;UKV;2159573000.0;;;123864000.0;-25140000.0;6181000.0;42188000.0;98724000.0;98724000.0;71338000.0;1645032000.0;549068000.0;166326000.0;395873000.0;45117000.0;105000000.0;;127559000.0;;;;;;533765000.0;800196000.0;623170000.0;86741000.0;248093000.0;588000.0;248365000.0;-253584000.0;-32798000.0
C_985;1;AG;63128;70220;2010;3.0;GKV;3672276.02;4029235.51;2315130.87;166012.69;-41146.98;55.07;41202.05;124865.71;124865.71;87087.71;1665112.96;1092046.05;182907.07;0.0;227476.23;182907.07;;321575.04;;;;;;387615.84;1400531.18;332654.36;564.48;210501.14;;65091.39;-25545.82;182907.07
C_813;0;GmbH;65307;86100;1990;303.0;GKV;101210303.7;101894306.2;35393742.34;9332737.16;-1380828.79;59046.98;1954766.15;7951908.37;7951908.37;5550299.71;124424926.0;35674690.8;14044000.0;23502465.49;3569343.04;12044000.0;23281206.49;6686008.4;;;;2000000.0;;49086669.76;36357877.29;35059830.38;4534339.88;27489908.87;;16270377.49;-11936053.87;2714226.45
C_822;0;KG;61352;61909;1973;510.0;GKV;7921537.0;7921537.0;2340261.43;385386.76;-96778.77;16826.24;113610.9;288607.99;288607.99;255748.06;3767771.54;2931206.14;0.0;0.0;;;;;;;;;;836565.4;2139064.54;977563.51;101952.68;867480.83;;143212.44;-14201.03;-44174.71
C_688;0;GmbH;61476;45110;1983;111.0;GKV;3567811.97;3638311.97;1283711.96;103307.26;-19522.3;1016.04;20546.34;83784.96;83784.96;59263.81;802963.1;2051443.21;0.0;0.0;78326.48;;;320957.13;;;;;;124013.09;746776.1;103979.76;34688.26;;;67647.89;-25590.27;-49402.0
C_482;0;Freiberufler;61169;49310;0;;GKV;635769.95;635769.95;520141.92;19567.27;-28430.6;287.58;28718.18;-8863.33;-8863.33;-8863.33;2352424.64;58021.64;2257277.87;0.0;;;;37384.15;;;;;;37125.13;299815.83;268452.3;49009.81;;;-212829.13;-1.7500000000000002e-10;9.46e-11
C_312;0;GmbH;61273;41201;1995;;GKV;60081014.98;60336183.45;20915916.51;-3438980.84;-1712765.58;52323.19;976264.62;-5151746.42;-5151746.42;-5179112.74;38591842.53;20947826.83;14883679.56;1814616.14;146844.23;503926.63;329323.14;6883120.03;;;;;;-2.44e-09;28283961.72;14881913.52;3546758.16;4210899.72;;11286354.24;-602927.99;-187191.64
C_986;0;GmbH & Co. KG;61462;93110;1998;175.0;GKV;41045483.18;40987358.99;18137154.83;-2872542.98;-4053848.82;304646.59;3269712.1;-6926391.8;-6926391.8;-1.22e-09;80911250.74;7441587.66;72290000.0;362865.0;;;;161355.41;;;;;;816798.08;20915128.68;14492212.51;3914137.13;;;-8063468.82;2939699.71;6962849.4
C_468;0;GmbH;9126;70220;2000;;GKV;8544311.72;8544311.72;269551.82;41521.29;-798.26;6280.29;7078.55;40723.03;40723.03;28502.98;721006.24;207632.01;13793.21;0.0;;;;195666.23;;;;;;499581.02;709650.34;553859.66;296211.28;;;-99538.33;-399.0;-7.570000000000001e-10
C_842;0;GmbH;61352;18130;2006;61.0;GKV;258520054.0;264916705.0;18231263.02;1851008.4;-1798409.42;822379.53;2620788.95;52598.98;52598.98;281744.94;44387215.27;35295194.06;1726468.0;171875.0;27796022.45;726468.0;171875.0;1089728.78;;;;;;7193678.21;38464233.31;8301683.79;547508.17;742325.08;;-2104271.63;-1611246.65;-221324.0
C_319;0;GmbH;61462;70100;2007;;GKV;74950596.14;74754375.68;31360648.02;11807225.59;-754808.88;233277.74;1223110.31;11052416.71;11052416.71;7883021.35;69520041.26;18935577.52;4249522.57;245520.0;1128108.41;4120678.57;;901552.52;;;;;;46089421.17;60474193.03;29543462.61;17562888.95;6677190.56;700528.8;3267360.14;-1298583.92;-3523293.98
C_850;0;AG;79713;35113;1961;15.0;GKV;3754197.77;10335100.21;3560993.57;269115.85;-11739.21;5001.68;9645.0;257376.64;257376.64;172458.83;4894437.65;4653839.29;0.0;0.0;;;;1158698.76;;;;;;240598.36;4353513.65;1860660.63;1318714.53;;;-833182.39;-348343.9;-408.17
C_205;0;AG;79183;33200;1946;2860.0;GKV;5276300.51;5276300.51;1013857.99;128992.55;-2157.94;1928.26;4086.2;126834.61;126834.61;92281.65;1332472.44;740535.78;95671.98;0.0;;;;605322.34;;;;;;496264.68;1287064.48;997855.18;190865.13;759266.01;;148077.47;-34727.67;-289209.3
C_789;0;Genossenschaft;79268;11020;1935;37.0;GKV;28750202.5;28790260.63;16188942.36;3780608.89;-46974.99;527.46;47502.45;3733633.9;3733633.9;5.8200000000000003e-11;12570490.97;8382863.27;0.0;0.0;;;;1036765.21;;;;;;4187627.7;7202007.86;5957019.74;4263.37;2072149.77;;3606896.35;-765927.88;-2889043.7
C_329;0;GmbH & Co. KG;79650;33200;2005;39.0;GKV;9682.34;9682.34;1012197.16;534961.28;811029.4;15139.48;77727.17;1345990.68;1345990.68;1070795.11;41441169.05;2648536.41;273122.84;1479469.64;;;;114653.47;;;;;;35529049.16;16931596.19;16935205.46;4303842.81;;;1314498.69;710.43;-456000.0
C_461;0;GmbH;73033;62020;1998;;GKV;4205421.97;4228684.73;1845728.14;692119.08;-77142.38;4290.83;81433.21;614976.7;614976.7;5.2e-10;11479229.74;5951352.13;966176.66;375300.0;176163.06;966176.66;375300.0;154036.2;;;;;;4186400.95;2264651.13;1630273.05;267848.63;373579.49;;-1891859.74;-1083100.42;3517984.71
C_579;0;GmbH;74925;43310;1992;;GKV;99567118.05;99793118.05;6683761.11;1181983.82;-73183.55;1180.33;74363.88;1108800.27;1108800.27;729501.47;10838876.59;5540182.66;430984.54;100000.0;309419.56;430984.54;100000.0;4241406.99;;;;;;4241194.39;3874966.84;2578452.14;34483.18;2184582.05;;1391340.77;-2899534.79;1371336.36
C_367;0;GmbH;69168;41103;2004;21.0;GKV;161780538.5;164734647.2;76911508.98;5450382.68;-917993.72;330392.82;1250458.65;4532388.96;4532388.96;2752594.66;192294370.7;35696340.16;25502631.41;11002001.59;17973655.75;24676391.02;10937500.0;7219283.04;;;;;;120187101.1;44870327.59;23519561.86;2454987.87;16348532.13;;5369418.86;-32029517.0;715068.44
C_792;0;GmbH;67722;43220;1966;;GKV;50124946.17;50124946.17;10745841.56;1116322.1;-223102.35;13731.9;277900.25;893219.75;886358.33;496471.76;12235094.6;5797528.13;1224917.68;631575.09;537120.72;1224917.68;354059.96;2929954.73;;;;;;3771243.7;8477463.13;2422702.24;278570.79;;;2052331.63;231771.14;-476363.69
C_780;0;KG;77815;70101;1966;;GKV;104677791.4;104695541.7;22730816.59;2556318.01;140676.06;132981.03;145004.97;2696994.07;2696994.07;1730942.33;16381000.53;5070504.56;0.0;4391393.36;;;;3832257.11;;;;;;6919102.61;13720516.21;9744391.96;2248770.31;6689272.71;;4619365.82;-6614.07;-2620247.96
C_768;0;GmbH;76131;72100;1998;;GKV;731116.78;731116.78;341495.45;61143.19;-7168.27;243.25;7411.52;53974.92;53974.92;52053.11;319653.62;252911.25;66742.37;0.0;25258.59;;;116549.5;;;;;;1.82e-11;214151.89;35675.26;475.93;;;5964.65;-53513.52;69912.93
